updated_at,game,kickoff_utc,market_ticker,player_name,player_id,threshold,yes_bid,yes_ask,no_bid,no_ask,projection,fair_yes,fair_no,yes_edge,no_edge,minutes_to_kickoff,entry_price,edge_required,size_units,market_qc_pass,model_available,action,max_contracts_at_1_unit
2026-09-24T15:25:01.104499+00:00,MIN@TB,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-90,Justin Jefferson: 90+ receiving yards,00-0036322,90.0,0.3,0.32,0.6799999999999999,0.7,77.34873654318382,0.2427184466019417,0.7572815533980584,-0.07728155339805831,0.057281553398058405,4597.511232566667,0.7,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,KC@MIA,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27KCMIA-KCRRICE4-80,Rashee Rice: 80+ receiving yards,00-0039067,80.0,0.16,0.22,0.78,0.84,52.99932556574741,0.102890739833415,0.897109260166585,-0.117109260166585,0.05710926016658502,4412.511232566667,0.84,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,CIN@PIT,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CINPIT-CINTHIGGINS5-90,Tee Higgins: 90+ receiving yards,00-0036410,90.0,0.16,0.2,0.8,0.84,64.46977100584769,0.102890739833415,0.897109260166585,-0.09710926016658501,0.05710926016658502,4412.511232566667,0.84,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,CIN@PIT,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CINPIT-PITDMETCALF4-100,DK Metcalf: 100+ receiving yards,00-0035640,100.0,0.11,0.14,0.86,0.89,56.60664074230887,0.0533141210374639,0.946685878962536,-0.08668587896253611,0.05668587896253596,4412.511232566667,0.89,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,CIN@PIT,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CINPIT-PITPFREIERMUTH88-60,Pat Freiermuth: 60+ receiving yards,00-0036894,60.0,0.18,0.23,0.77,0.8200000000000001,35.28804234043385,0.1233243967828418,0.8766756032171582,-0.10667560321715822,0.056675603217158144,4412.511232566667,0.8200000000000001,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,ARI@SF,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27ARISF-ARIMWILSON14-70,Michael Wilson: 70+ receiving yards,00-0038559,70.0,0.22,0.26,0.74,0.78,51.23296260446225,0.1647597254004576,0.8352402745995424,-0.0952402745995424,0.055240274599542394,4597.511232566667,0.78,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,NYJ@DET,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27NYJDET-DETASTBROWN14-120,Amon-Ra St. Brown: 120+ receiving yards,00-0036963,120.0,0.12,0.19,0.81,0.88,83.81808192432416,0.0654205607476635,0.9345794392523366,-0.1245794392523365,0.05457943925233655,4412.511232566667,0.88,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,BAL@DAL,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27BALDAL-DALCLAMB88-130,CeeDee Lamb: 130+ receiving yards,00-0036358,130.0,0.08,0.14,0.86,0.92,71.75182584905708,0.0261011419249592,0.9738988580750408,-0.11389885807504081,0.0538988580750408,4617.511232566667,0.92,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,PHI@CHI,2026-09-29T00:15:00+00:00,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-60,DeVonta Smith: 60+ receiving yards,00-0036912,60.0,0.56,0.62,0.38,0.4399999999999999,67.26372313267058,0.5065123010130245,0.4934876989869755,-0.11348769898697553,0.053487698986975585,6287.511232566667,0.4399999999999999,0.02,1.0,True,True,BET_NOW_PAPER,2
2026-09-24T15:25:01.104499+00:00,NYJ@DET,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27NYJDET-DETSLAPORTA87-40,Sam LaPorta: 40+ receiving yards,00-0039065,40.0,0.56,0.59,0.41,0.4399999999999999,45.30614885633379,0.5065123010130245,0.4934876989869755,-0.0834876989869755,0.053487698986975585,4412.511232566667,0.4399999999999999,0.02,1.0,True,True,BET_NOW_PAPER,2
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBTKRAFT85-100,Tucker Kraft: 100+ receiving yards,00-0038996,100.0,0.07,0.09,0.91,0.93,34.52755216150009,0.0179487179487179,0.982051282051282,-0.0720512820512821,0.052051282051281955,527.5112325666666,0.93,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,LV@NO,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27LVNO-NOCOLAVE12-120,Chris Olave: 120+ receiving yards,00-0037239,120.0,0.12,0.19,0.81,0.88,83.97931947192517,0.0685772773797338,0.9314227226202662,-0.1214227226202662,0.05142272262026615,4617.511232566667,0.88,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,NYJ@DET,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27NYJDET-NYJGWILSON5-110,Garrett Wilson: 110+ receiving yards,00-0037740,110.0,0.09,0.16,0.84,0.91,63.80211333588932,0.0388931591083781,0.961106840891622,-0.12110684089162191,0.051106840891621985,4412.511232566667,0.91,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,ARI@SF,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27ARISF-ARITMCBRIDE85-50,Trey McBride: 50+ receiving yards,00-0037744,50.0,0.69,0.73,0.27,0.31,67.22462489152193,0.6394557823129252,0.3605442176870748,-0.09054421768707477,0.05054421768707479,4597.511232566667,0.31,0.04,0.5,True,True,BET_NOW_PAPER,3
2026-09-24T15:25:01.104499+00:00,ARI@SF,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27ARISF-ARIMWILSON14-80,Michael Wilson: 80+ receiving yards,00-0038559,80.0,0.14,0.2,0.8,0.86,51.23296260446225,0.0905911157747464,0.9094088842252536,-0.1094088842252536,0.04940888422525358,4597.511232566667,0.86,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,ARI@SF,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27ARISF-ARIMHARRISON18-60,Marvin Harrison Jr.: 60+ receiving yards,00-0039849,60.0,0.14,0.2,0.8,0.86,29.52484363072771,0.0905911157747464,0.9094088842252536,-0.1094088842252536,0.04940888422525358,4597.511232566667,0.86,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,LAR@DEN,2026-09-28T00:20:00+00:00,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-60,Jaylen Waddle: 60+ receiving yards,00-0036613,60.0,0.47,0.5,0.5,0.53,57.66975733764545,0.4221732745961821,0.5778267254038179,-0.07782672540381791,0.04782672540381783,4852.511232566667,0.53,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-BUFDKINCAID86-90,Dalton Kincaid: 90+ receiving yards,00-0038933,90.0,0.13,0.22,0.78,0.87,55.01838738017028,0.0822189202575532,0.9177810797424468,-0.1377810797424468,0.04778107974244683,4412.511232566667,0.87,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,KC@MIA,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27KCMIA-KCRRICE4-70,Rashee Rice: 70+ receiving yards,00-0039067,70.0,0.24,0.28,0.72,0.76,52.99932556574741,0.1923076923076923,0.8076923076923077,-0.08769230769230774,0.0476923076923077,4412.511232566667,0.76,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBMGOLDEN0-110,Matthew Golden: 110+ receiving yards,00-0040667,110.0,0.07,0.08,0.92,0.93,46.30049393431656,0.022858884486437,0.977141115513563,-0.057141115513563004,0.047141115513562926,527.5112325666666,0.93,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,NYJ@DET,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27NYJDET-DETASTBROWN14-110,Amon-Ra St. Brown: 110+ receiving yards,00-0036963,110.0,0.15,0.24,0.76,0.85,83.81808192432416,0.102890739833415,0.897109260166585,-0.13710926016658498,0.04710926016658501,4412.511232566667,0.85,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBMGOLDEN0-120,Matthew Golden: 120+ receiving yards,00-0040667,120.0,0.06,0.07,0.93,0.94,46.30049393431656,0.0133852140077821,0.986614785992218,-0.056614785992217906,0.04661478599221802,527.5112325666666,0.94,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,SEA@WAS,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27SEAWAS-SEAABARNER88-40,AJ Barner: 40+ receiving yards,00-0039793,40.0,0.21,0.24,0.76,0.79,19.720873919612664,0.1647597254004576,0.8352402745995424,-0.07524027459954238,0.045240274599542385,4412.511232566667,0.79,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,MIN@TB,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27MINTB-TBCGODWIN14-60,Chris Godwin Jr.: 60+ receiving yards,00-0033921,60.0,0.21,0.24,0.76,0.79,40.52767987524555,0.1647597254004576,0.8352402745995424,-0.07524027459954238,0.045240274599542385,4597.511232566667,0.79,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLDLONDON5-140,Drake London: 140+ receiving yards,00-0037238,140.0,0.05,0.09,0.91,0.95,51.240547486682765,0.0047830543218312,0.9952169456781688,-0.0852169456781688,0.04521694567816881,527.5112325666666,0.95,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,CAR@CLE,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CARCLE-CARTMCMILLAN4-90,Tetairoa McMillan: 90+ receiving yards,00-0040124,90.0,0.17,0.23,0.77,0.83,67.99023498387162,0.125,0.875,-0.10500000000000001,0.04500000000000004,4412.511232566667,0.83,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-LACQJOHNSTON1-60,Quentin Johnston: 60+ receiving yards,00-0038544,60.0,0.17,0.22,0.78,0.83,37.44327560429115,0.125,0.875,-0.095,0.04500000000000004,4412.511232566667,0.83,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,NYJ@DET,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27NYJDET-NYJGWILSON5-60,Garrett Wilson: 60+ receiving yards,00-0037740,60.0,0.54,0.56,0.4399999999999999,0.4599999999999999,63.80211333588932,0.4953703703703703,0.5046296296296298,-0.06462962962962976,0.04462962962962985,4412.511232566667,0.4599999999999999,0.02,1.0,True,True,BET_NOW_PAPER,2
2026-09-24T15:25:01.104499+00:00,CIN@PIT,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CINPIT-CINJCHASE1-120,Ja'Marr Chase: 120+ receiving yards,00-0036900,120.0,0.08,0.15,0.85,0.92,67.35238704863403,0.0360138135175135,0.9639861864824864,-0.11398618648248648,0.04398618648248631,4412.511232566667,0.92,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,MIN@TB,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27MINTB-TBEEGBUKA2-100,Emeka Egbuka: 100+ receiving yards,00-0040129,100.0,0.07,0.11,0.89,0.93,42.21937880665199,0.0261011419249592,0.9738988580750408,-0.0838988580750408,0.04389885807504079,4597.511232566667,0.93,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBCWATSON9-50,Christian Watson: 50+ receiving yards,00-0038124,50.0,0.66,0.7,0.3,0.3399999999999999,62.8475438262419,0.6176470588235294,0.3823529411764705,-0.08235294117647052,0.04235294117647059,527.5112325666666,0.3399999999999999,0.04,0.5,True,True,BET_NOW_PAPER,2
2026-09-24T15:25:01.104499+00:00,CIN@PIT,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CINPIT-CINTHIGGINS5-100,Tee Higgins: 100+ receiving yards,00-0036410,100.0,0.11,0.14,0.86,0.89,64.46977100584769,0.0685772773797338,0.9314227226202662,-0.07142272262026621,0.04142272262026614,4412.511232566667,0.89,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,SEA@WAS,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27SEAWAS-SEAJSMITHNJIGBA11-140,Jaxon Smith-Njigba: 140+ receiving yards,00-0038543,140.0,0.08,0.17,0.83,0.92,91.10841568823064,0.0388931591083781,0.961106840891622,-0.13110684089162192,0.041106840891621976,4412.511232566667,0.92,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLBROBINSON7-90,Bijan Robinson: 90+ receiving yards,00-0038542,90.0,0.08,0.09,0.91,0.92,39.075686667793406,0.0388931591083781,0.961106840891622,-0.051106840891621895,0.041106840891621976,527.5112325666666,0.92,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,HOU@IND,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27HOUIND-INDJDOWNS2-60,Josh Downs: 60+ receiving yards,00-0038997,60.0,0.33,0.41,0.5900000000000001,0.6699999999999999,51.18952913973057,0.2891566265060241,0.7108433734939759,-0.12084337349397589,0.04084337349397593,4412.511232566667,0.6699999999999999,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,LAR@DEN,2026-09-28T00:20:00+00:00,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-40,Jaylen Waddle: 40+ receiving yards,00-0036613,40.0,0.68,0.72,0.28,0.3199999999999999,57.66975733764545,0.6394557823129252,0.3605442176870748,-0.08054421768707476,0.04054421768707489,4852.511232566667,0.3199999999999999,0.04,0.5,True,True,BET_NOW_PAPER,3
2026-09-24T15:25:01.104499+00:00,NYJ@DET,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27NYJDET-DETJGIBBS0-40,Jahmyr Gibbs: 40+ receiving yards,00-0039139,40.0,0.4,0.43,0.5700000000000001,0.6,35.48446031717397,0.3602584814216478,0.6397415185783522,-0.0697415185783522,0.039741518578352175,4412.511232566667,0.6,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,MIN@TB,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27MINTB-TBCGODWIN14-70,Chris Godwin Jr.: 70+ receiving yards,00-0033921,70.0,0.13,0.17,0.83,0.87,40.52767987524555,0.0905911157747464,0.9094088842252536,-0.0794088842252536,0.03940888422525357,4597.511232566667,0.87,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,KC@MIA,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27KCMIA-KCRRICE4-90,Rashee Rice: 90+ receiving yards,00-0039067,90.0,0.1,0.16,0.84,0.9,52.99932556574741,0.0610138248847926,0.9389861751152074,-0.09898617511520741,0.03898617511520741,4412.511232566667,0.9,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLBROBINSON7-80,Bijan Robinson: 80+ receiving yards,00-0038542,80.0,0.1,0.13,0.87,0.9,39.075686667793406,0.0610138248847926,0.9389861751152074,-0.06898617511520741,0.03898617511520741,527.5112325666666,0.9,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,TEN@NYG,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27TENNYG-NYGILIKELY9-60,Isaiah Likely: 60+ receiving yards,00-0037838,60.0,0.21,0.29,0.71,0.79,42.13974288027852,0.171238570241064,0.828761429758936,-0.11876142975893597,0.03876142975893593,4412.511232566667,0.79,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,KC@MIA,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27KCMIA-KCXWORTHY1-60,Xavier Worthy: 60+ receiving yards,00-0039894,60.0,0.2,0.23,0.77,0.8,38.18604117420783,0.1613958560523446,0.8386041439476554,-0.0686041439476554,0.03860414394765532,4412.511232566667,0.8,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-LACTHARRIS9-50,Tre' Harris: 50+ receiving yards,00-0040727,50.0,0.2,0.26,0.74,0.8,28.520879384690467,0.1613958560523446,0.8386041439476554,-0.0986041439476554,0.03860414394765532,4412.511232566667,0.8,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,MIN@TB,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27MINTB-MINJADDISON3-40,Jordan Addison: 40+ receiving yards,00-0038994,40.0,0.43,0.47,0.53,0.5700000000000001,36.765437743118014,0.3918575063613231,0.6081424936386769,-0.07814249363867687,0.03814249363867683,4597.511232566667,0.5700000000000001,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,LV@NO,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27LVNO-NODVELE14-50,Devaughn Vele: 50+ receiving yards,00-0039424,50.0,0.46,0.51,0.49,0.54,49.22856758948893,0.4221732745961821,0.5778267254038179,-0.08782672540381792,0.03782672540381782,4617.511232566667,0.54,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,NYJ@DET,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27NYJDET-NYJAMITCHELL15-50,Adonai Mitchell: 50+ receiving yards,00-0039890,50.0,0.46,0.48,0.52,0.54,51.06540798302764,0.4221732745961821,0.5778267254038179,-0.05782672540381789,0.03782672540381782,4412.511232566667,0.54,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBTKRAFT85-110,Tucker Kraft: 110+ receiving yards,00-0038996,110.0,0.05,0.06,0.94,0.95,34.52755216150009,0.012386850881372,0.987613149118628,-0.047613149118628,0.03761314911862801,527.5112325666666,0.95,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,BAL@DAL,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27BALDAL-DALJFERGUSON87-40,Jake Ferguson: 40+ receiving yards,00-0038041,40.0,0.28,0.33,0.6699999999999999,0.72,27.35525000928979,0.2427184466019417,0.7572815533980584,-0.08728155339805832,0.03728155339805839,4617.511232566667,0.72,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-LACLMCCONKEY15-110,Ladd McConkey: 110+ receiving yards,00-0039915,110.0,0.06,0.12,0.88,0.94,45.27196342640875,0.022858884486437,0.977141115513563,-0.097141115513563,0.03714111551356303,4412.511232566667,0.94,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,TEN@NYG,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27TENNYG-TENCTATE14-70,Carnell Tate: 70+ receiving yards,00-0041438,70.0,0.14,0.2,0.8,0.86,44.55875128537417,0.102890739833415,0.897109260166585,-0.09710926016658501,0.037109260166585,4412.511232566667,0.86,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,PHI@CHI,2026-09-29T00:15:00+00:00,KXNFLRECYDS-26SEP28PHICHI-PHIDWICKS13-80,Dontayvion Wicks: 80+ receiving yards,00-0038393,80.0,0.09,0.15,0.85,0.91,37.1183622535915,0.0533141210374639,0.946685878962536,-0.0966858789625361,0.036685878962535945,6287.511232566667,0.91,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,MIN@TB,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27MINTB-MINJADDISON3-80,Jordan Addison: 80+ receiving yards,00-0038994,80.0,0.09,0.13,0.87,0.91,36.765437743118014,0.0533141210374639,0.946685878962536,-0.0766858789625361,0.036685878962535945,4597.511232566667,0.91,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,NYJ@DET,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27NYJDET-DETJGIBBS0-60,Jahmyr Gibbs: 60+ receiving yards,00-0039139,60.0,0.16,0.21,0.79,0.84,35.48446031717397,0.1233243967828418,0.8766756032171582,-0.0866756032171582,0.03667560321715824,4412.511232566667,0.84,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-BUFDKINCAID86-130,Dalton Kincaid: 130+ receiving yards,00-0038933,130.0,0.05,0.09,0.91,0.95,55.01838738017028,0.0133852140077821,0.986614785992218,-0.0766147859922179,0.03661478599221801,4412.511232566667,0.95,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,ARI@SF,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27ARISF-ARITMCBRIDE85-140,Trey McBride: 140+ receiving yards,00-0037744,140.0,0.05,0.06,0.94,0.95,67.22462489152193,0.0133852140077821,0.986614785992218,-0.0466147859922179,0.03661478599221801,4597.511232566667,0.95,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,NYJ@DET,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27NYJDET-DETJGIBBS0-50,Jahmyr Gibbs: 50+ receiving yards,00-0039139,50.0,0.26,0.3,0.7,0.74,35.48446031717397,0.2234782608695652,0.7765217391304348,-0.07652173913043478,0.03652173913043477,4412.511232566667,0.74,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,PHI@CHI,2026-09-29T00:15:00+00:00,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-120,DeVonta Smith: 120+ receiving yards,00-0036912,120.0,0.07,0.14,0.86,0.93,67.26372313267058,0.0360138135175135,0.9639861864824864,-0.1039861864824865,0.0339861864824863,6287.511232566667,0.93,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,BAL@DAL,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27BALDAL-DALGPICKENS3-110,George Pickens: 110+ receiving yards,00-0037247,110.0,0.06,0.15,0.85,0.94,50.2109966436286,0.0261011419249592,0.9738988580750408,-0.1238988580750408,0.033898858075040894,4617.511232566667,0.94,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,CIN@PIT,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CINPIT-PITDMETCALF4-50,DK Metcalf: 50+ receiving yards,00-0035640,50.0,0.54,0.55,0.4499999999999999,0.4599999999999999,56.60664074230887,0.5065123010130245,0.4934876989869755,-0.043487698986975576,0.03348769898697557,4412.511232566667,0.4599999999999999,0.02,1.0,True,True,BET_NOW_PAPER,2
2026-09-24T15:25:01.104499+00:00,KC@MIA,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27KCMIA-KCXWORTHY1-70,Xavier Worthy: 70+ receiving yards,00-0039894,70.0,0.12,0.16,0.84,0.88,38.18604117420783,0.0865758754863813,0.9134241245136188,-0.0734241245136187,0.03342412451361876,4412.511232566667,0.88,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBCWATSON9-150,Christian Watson: 150+ receiving yards,00-0038124,150.0,0.04,0.07,0.93,0.96,62.8475438262419,0.0076960076960076,0.9923039923039924,-0.0623039923039924,0.03230399230399239,527.5112325666666,0.96,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBMGOLDEN0-130,Matthew Golden: 130+ receiving yards,00-0040667,130.0,0.04,0.06,0.94,0.96,46.30049393431656,0.0078340345277818,0.9921659654722182,-0.0521659654722182,0.03216596547221828,527.5112325666666,0.96,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,NYJ@DET,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27NYJDET-NYJAMITCHELL15-100,Adonai Mitchell: 100+ receiving yards,00-0039890,100.0,0.07,0.12,0.88,0.93,51.06540798302764,0.0388931591083781,0.961106840891622,-0.0811068408916219,0.031106840891621967,4412.511232566667,0.93,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,NYJ@DET,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27NYJDET-DETASTBROWN14-130,Amon-Ra St. Brown: 130+ receiving yards,00-0036963,130.0,0.07,0.14,0.86,0.93,83.81808192432416,0.0388931591083781,0.961106840891622,-0.10110684089162192,0.031106840891621967,4412.511232566667,0.93,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,HOU@IND,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27HOUIND-INDJDOWNS2-90,Josh Downs: 90+ receiving yards,00-0038997,90.0,0.09,0.18,0.8200000000000001,0.91,51.18952913973057,0.0610138248847926,0.9389861751152074,-0.1189861751152074,0.028986175115207402,4412.511232566667,0.91,0.02,1.0,True,True,BET_NOW_PAPER,1
2026-09-24T15:25:01.104499+00:00,LV@NO,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27LVNO-NODVELE14-90,Devaughn Vele: 90+ receiving yards,00-0039424,90.0,0.09,0.15,0.85,0.91,49.22856758948893,0.0610138248847926,0.9389861751152074,-0.0889861751152074,0.028986175115207402,4617.511232566667,0.91,0.02,1.0,True,True,BET_NOW_PAPER,1
