updated_at,season,week,game_id,game,kickoff_utc,market_ticker,event_ticker,series_ticker,prop_family,player_key,player_name,yes_bid,yes_ask,no_bid,no_ask,qc_status,qc_reason
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-LARCPARKINSON84-90,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,LARCPARKINSON84,Colby Parkinson: 90+ receiving yards,0.02,0.05,0.95,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-LARCPARKINSON84-80,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,LARCPARKINSON84,Colby Parkinson: 80+ receiving yards,0.02,0.07,0.9299999999999999,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-LARCPARKINSON84-70,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,LARCPARKINSON84,Colby Parkinson: 70+ receiving yards,0.02,0.1,0.9,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-LARCPARKINSON84-60,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,LARCPARKINSON84,Colby Parkinson: 60+ receiving yards,0.03,0.14,0.86,0.97,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-LARCPARKINSON84-50,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,LARCPARKINSON84,Colby Parkinson: 50+ receiving yards,0.04,0.19,0.81,0.96,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-LARCPARKINSON84-40,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,LARCPARKINSON84,Colby Parkinson: 40+ receiving yards,0.14,0.3,0.7,0.86,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-LARCPARKINSON84-25,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,LARCPARKINSON84,Colby Parkinson: 25+ receiving yards,0.49,0.56,0.43999999999999995,0.51,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-LARCPARKINSON84-15,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,LARCPARKINSON84,Colby Parkinson: 15+ receiving yards,0.59,0.73,0.27,0.41000000000000003,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_WAS_DAL,WAS@DAL,2026-09-20T20:25:00+00:00,KXNFLRECYDS-26SEP20WASDAL-WASJBATES87-60,KXNFLRECYDS-26SEP20WASDAL,KXNFLRECYDS,receiving_yards,WASJBATES87,John Bates: 60+ receiving yards,0.02,0.05,0.95,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_WAS_DAL,WAS@DAL,2026-09-20T20:25:00+00:00,KXNFLRECYDS-26SEP20WASDAL-WASJBATES87-50,KXNFLRECYDS-26SEP20WASDAL,KXNFLRECYDS,receiving_yards,WASJBATES87,John Bates: 50+ receiving yards,0.03,0.08,0.92,0.97,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_WAS_DAL,WAS@DAL,2026-09-20T20:25:00+00:00,KXNFLRECYDS-26SEP20WASDAL-WASJBATES87-40,KXNFLRECYDS-26SEP20WASDAL,KXNFLRECYDS,receiving_yards,WASJBATES87,John Bates: 40+ receiving yards,0.08,0.11,0.89,0.92,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_WAS_DAL,WAS@DAL,2026-09-20T20:25:00+00:00,KXNFLRECYDS-26SEP20WASDAL-WASJBATES87-25,KXNFLRECYDS-26SEP20WASDAL,KXNFLRECYDS,receiving_yards,WASJBATES87,John Bates: 25+ receiving yards,0.26,0.27,0.73,0.74,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_WAS_DAL,WAS@DAL,2026-09-20T20:25:00+00:00,KXNFLRECYDS-26SEP20WASDAL-WASJBATES87-15,KXNFLRECYDS-26SEP20WASDAL,KXNFLRECYDS,receiving_yards,WASJBATES87,John Bates: 15+ receiving yards,0.46,0.47,0.53,0.54,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVTTUCKER1-100,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVTTUCKER1,Tre Tucker: 100+ receiving yards,0.02,0.05,0.95,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVTTUCKER1-90,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVTTUCKER1,Tre Tucker: 90+ receiving yards,0.04,0.07,0.9299999999999999,0.96,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVTTUCKER1-80,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVTTUCKER1,Tre Tucker: 80+ receiving yards,0.08,0.1,0.9,0.92,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVTTUCKER1-70,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVTTUCKER1,Tre Tucker: 70+ receiving yards,0.15,0.16,0.84,0.85,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVTTUCKER1-60,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVTTUCKER1,Tre Tucker: 60+ receiving yards,0.22,0.23,0.77,0.78,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVTTUCKER1-50,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVTTUCKER1,Tre Tucker: 50+ receiving yards,0.31,0.33,0.6699999999999999,0.69,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVTTUCKER1-40,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVTTUCKER1,Tre Tucker: 40+ receiving yards,0.43,0.44,0.56,0.5700000000000001,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVTTUCKER1-25,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVTTUCKER1,Tre Tucker: 25+ receiving yards,0.64,0.65,0.35,0.36,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVTTUCKER1-15,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVTTUCKER1,Tre Tucker: 15+ receiving yards,0.78,0.79,0.20999999999999996,0.21999999999999997,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVJNAILOR9-100,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVJNAILOR9,Jalen Nailor: 100+ receiving yards,0.02,0.04,0.96,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVJNAILOR9-90,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVJNAILOR9,Jalen Nailor: 90+ receiving yards,0.02,0.06,0.94,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVJNAILOR9-80,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVJNAILOR9,Jalen Nailor: 80+ receiving yards,0.06,0.1,0.9,0.94,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVJNAILOR9-70,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVJNAILOR9,Jalen Nailor: 70+ receiving yards,0.13,0.15,0.85,0.87,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVJNAILOR9-60,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVJNAILOR9,Jalen Nailor: 60+ receiving yards,0.19,0.2,0.8,0.81,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVJNAILOR9-50,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVJNAILOR9,Jalen Nailor: 50+ receiving yards,0.27,0.28,0.72,0.73,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVJNAILOR9-40,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVJNAILOR9,Jalen Nailor: 40+ receiving yards,0.38,0.39,0.61,0.62,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVJNAILOR9-25,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVJNAILOR9,Jalen Nailor: 25+ receiving yards,0.6,0.61,0.39,0.4,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVJNAILOR9-15,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVJNAILOR9,Jalen Nailor: 15+ receiving yards,0.76,0.78,0.21999999999999997,0.24,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVMMAYER87-110,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVMMAYER87,Michael Mayer: 110+ receiving yards,0.02,0.05,0.95,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVMMAYER87-100,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVMMAYER87,Michael Mayer: 100+ receiving yards,0.03,0.05,0.95,0.97,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVMMAYER87-90,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVMMAYER87,Michael Mayer: 90+ receiving yards,0.06,0.08,0.92,0.94,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVMMAYER87-80,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVMMAYER87,Michael Mayer: 80+ receiving yards,0.13,0.14,0.86,0.87,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVMMAYER87-70,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVMMAYER87,Michael Mayer: 70+ receiving yards,0.19,0.21,0.79,0.81,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVMMAYER87-60,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVMMAYER87,Michael Mayer: 60+ receiving yards,0.28,0.3,0.7,0.72,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVMMAYER87-50,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVMMAYER87,Michael Mayer: 50+ receiving yards,0.41,0.42,0.5800000000000001,0.5900000000000001,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVMMAYER87-45,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVMMAYER87,Michael Mayer: 45+ receiving yards,0.5,0.51,0.49,0.5,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVMMAYER87-40,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVMMAYER87,Michael Mayer: 40+ receiving yards,0.55,0.57,0.43000000000000005,0.44999999999999996,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LVMMAYER87-25,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LVMMAYER87,Michael Mayer: 25+ receiving yards,0.74,0.75,0.25,0.26,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGOBECKHAM13-40,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGOBECKHAM13,Odell Beckham Jr.: 40+ receiving yards,0.02,0.06,0.94,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGOBECKHAM13-25,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGOBECKHAM13,Odell Beckham Jr.: 25+ receiving yards,0.08,0.13,0.87,0.92,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGOBECKHAM13-15,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGOBECKHAM13,Odell Beckham Jr.: 15+ receiving yards,0.21,0.25,0.75,0.79,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_SEA_ARI,SEA@ARI,2026-09-20T20:25:00+00:00,KXNFLRECYDS-26SEP20SEAARI-SEAJPRICE8-25,KXNFLRECYDS-26SEP20SEAARI,KXNFLRECYDS,receiving_yards,SEAJPRICE8,Jadarian Price: 25+ receiving yards,0.16,0.17,0.83,0.84,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_SEA_ARI,SEA@ARI,2026-09-20T20:25:00+00:00,KXNFLRECYDS-26SEP20SEAARI-SEAJPRICE8-15,KXNFLRECYDS-26SEP20SEAARI,KXNFLRECYDS,receiving_yards,SEAJPRICE8,Jadarian Price: 15+ receiving yards,0.32,0.33,0.6699999999999999,0.6799999999999999,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_SEA_ARI,SEA@ARI,2026-09-20T20:25:00+00:00,KXNFLRECYDS-26SEP20SEAARI-ARIKBOURNE17-70,KXNFLRECYDS-26SEP20SEAARI,KXNFLRECYDS,receiving_yards,ARIKBOURNE17,Kendrick Bourne: 70+ receiving yards,0.03,0.08,0.92,0.97,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_SEA_ARI,SEA@ARI,2026-09-20T20:25:00+00:00,KXNFLRECYDS-26SEP20SEAARI-ARIKBOURNE17-60,KXNFLRECYDS-26SEP20SEAARI,KXNFLRECYDS,receiving_yards,ARIKBOURNE17,Kendrick Bourne: 60+ receiving yards,0.1,0.12,0.88,0.9,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_SEA_ARI,SEA@ARI,2026-09-20T20:25:00+00:00,KXNFLRECYDS-26SEP20SEAARI-ARIKBOURNE17-50,KXNFLRECYDS-26SEP20SEAARI,KXNFLRECYDS,receiving_yards,ARIKBOURNE17,Kendrick Bourne: 50+ receiving yards,0.16,0.18,0.8200000000000001,0.84,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_SEA_ARI,SEA@ARI,2026-09-20T20:25:00+00:00,KXNFLRECYDS-26SEP20SEAARI-ARIKBOURNE17-40,KXNFLRECYDS-26SEP20SEAARI,KXNFLRECYDS,receiving_yards,ARIKBOURNE17,Kendrick Bourne: 40+ receiving yards,0.25,0.27,0.73,0.75,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_SEA_ARI,SEA@ARI,2026-09-20T20:25:00+00:00,KXNFLRECYDS-26SEP20SEAARI-ARIKBOURNE17-25,KXNFLRECYDS-26SEP20SEAARI,KXNFLRECYDS,receiving_yards,ARIKBOURNE17,Kendrick Bourne: 25+ receiving yards,0.49,0.5,0.5,0.51,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_SEA_ARI,SEA@ARI,2026-09-20T20:25:00+00:00,KXNFLRECYDS-26SEP20SEAARI-ARIKBOURNE17-15,KXNFLRECYDS-26SEP20SEAARI,KXNFLRECYDS,receiving_yards,ARIKBOURNE17,Kendrick Bourne: 15+ receiving yards,0.65,0.67,0.32999999999999996,0.35,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-LARKWILLIAMS23-60,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,LARKWILLIAMS23,Kyren Williams: 60+ receiving yards,0.02,0.08,0.92,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-LARKWILLIAMS23-50,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,LARKWILLIAMS23,Kyren Williams: 50+ receiving yards,0.04,0.1,0.9,0.96,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-LARKWILLIAMS23-40,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,LARKWILLIAMS23,Kyren Williams: 40+ receiving yards,0.09,0.14,0.86,0.91,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-LARKWILLIAMS23-25,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,LARKWILLIAMS23,Kyren Williams: 25+ receiving yards,0.25,0.32,0.6799999999999999,0.75,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-LARKWILLIAMS23-15,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,LARKWILLIAMS23,Kyren Williams: 15+ receiving yards,0.47,0.5,0.5,0.53,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGMFIELDS88-90,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGMFIELDS88,Malachi Fields: 90+ receiving yards,0.02,0.06,0.94,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGMFIELDS88-80,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGMFIELDS88,Malachi Fields: 80+ receiving yards,0.02,0.07,0.9299999999999999,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGMFIELDS88-70,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGMFIELDS88,Malachi Fields: 70+ receiving yards,0.05,0.12,0.88,0.95,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGMFIELDS88-60,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGMFIELDS88,Malachi Fields: 60+ receiving yards,0.1,0.16,0.84,0.9,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGMFIELDS88-50,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGMFIELDS88,Malachi Fields: 50+ receiving yards,0.13,0.23,0.77,0.87,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGMFIELDS88-40,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGMFIELDS88,Malachi Fields: 40+ receiving yards,0.23,0.34,0.6599999999999999,0.77,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGMFIELDS88-25,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGMFIELDS88,Malachi Fields: 25+ receiving yards,0.49,0.5,0.5,0.51,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGMFIELDS88-15,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGMFIELDS88,Malachi Fields: 15+ receiving yards,0.56,0.7,0.30000000000000004,0.43999999999999995,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGCSKATTEBO44-60,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGCSKATTEBO44,Cam Skattebo: 60+ receiving yards,0.02,0.06,0.94,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGCSKATTEBO44-50,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGCSKATTEBO44,Cam Skattebo: 50+ receiving yards,0.02,0.09,0.91,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGCSKATTEBO44-40,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGCSKATTEBO44,Cam Skattebo: 40+ receiving yards,0.07,0.12,0.88,0.9299999999999999,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGCSKATTEBO44-25,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGCSKATTEBO44,Cam Skattebo: 25+ receiving yards,0.2,0.26,0.74,0.8,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_NYG_LA,NYG@LAR,2026-09-22T00:15:00+00:00,KXNFLRECYDS-26SEP21NYGLAR-NYGCSKATTEBO44-15,KXNFLRECYDS-26SEP21NYGLAR,KXNFLRECYDS,receiving_yards,NYGCSKATTEBO44,Cam Skattebo: 15+ receiving yards,0.42,0.44,0.56,0.5800000000000001,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LACOGADSDEN86-80,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LACOGADSDEN86,Oronde Gadsden: 80+ receiving yards,0.02,0.03,0.97,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LACOGADSDEN86-70,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LACOGADSDEN86,Oronde Gadsden: 70+ receiving yards,0.02,0.03,0.97,0.98,PASS,
2026-09-20T18:05:26.312469+00:00,2026,2,2026_02_LV_LAC,LV@LAC,2026-09-20T20:05:00+00:00,KXNFLRECYDS-26SEP20LVLAC-LACOGADSDEN86-60,KXNFLRECYDS-26SEP20LVLAC,KXNFLRECYDS,receiving_yards,LACOGADSDEN86,Oronde Gadsden: 60+ receiving yards,0.05,0.06,0.94,0.95,PASS,
