game_id,player_id,threshold,fair_yes,raw_fair_yes,model_version,calibration_version,calibration_sha256,generated_at,projection,residual_sd,position,games_used,season_games_before,prior_targets_r3,training_rows,qc_status,qc_reason,context_flags
2026_02_NYG_LA,00-0037840,40,0.1613958560523446,0.17622578204822986,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,18.280540377079443,23.358161397828415,RB,54,1,3.6666666666666665,18350,PASS,,
2026_02_NYG_LA,00-0037840,25,0.3333333333333333,0.3867993940764045,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,18.280540377079443,23.358161397828415,RB,54,1,3.6666666666666665,18350,WARN,THRESHOLD_OUTSIDE_VALIDATED_30_150_RANGE,
2026_02_NYG_LA,00-0037840,15,0.4953703703703703,0.5558458548412708,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,18.280540377079443,23.358161397828415,RB,54,1,3.6666666666666665,18350,WARN,THRESHOLD_OUTSIDE_VALIDATED_30_150_RANGE,
2026_02_NYG_LA,00-0041042,90,0.0261011419249592,0.005787897625698282,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,31.024874564414286,23.358161397828415,WR,1,1,4.0,18350,WARN,INSUFFICIENT_CAREER_HISTORY,
2026_02_NYG_LA,00-0041042,80,0.0388931591083781,0.018009940504554026,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,31.024874564414286,23.358161397828415,WR,1,1,4.0,18350,WARN,INSUFFICIENT_CAREER_HISTORY,
2026_02_NYG_LA,00-0041042,70,0.0610138248847926,0.04759962432430164,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,31.024874564414286,23.358161397828415,WR,1,1,4.0,18350,WARN,INSUFFICIENT_CAREER_HISTORY,
2026_02_NYG_LA,00-0041042,60,0.0905911157747464,0.10740058849849261,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,31.024874564414286,23.358161397828415,WR,1,1,4.0,18350,WARN,INSUFFICIENT_CAREER_HISTORY,
2026_02_NYG_LA,00-0041042,50,0.1647597254004576,0.20829390326482336,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,31.024874564414286,23.358161397828415,WR,1,1,4.0,18350,WARN,INSUFFICIENT_CAREER_HISTORY,
2026_02_NYG_LA,00-0041042,40,0.2891566265060241,0.35040051694905194,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,31.024874564414286,23.358161397828415,WR,1,1,4.0,18350,WARN,INSUFFICIENT_CAREER_HISTORY,
2026_02_NYG_LA,00-0041042,25,0.5065123010130245,0.6017712523764931,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,31.024874564414286,23.358161397828415,WR,1,1,4.0,18350,WARN,INSUFFICIENT_CAREER_HISTORY|THRESHOLD_OUTSIDE_VALIDATED_30_150_RANGE,
2026_02_NYG_LA,00-0041042,15,0.6394557823129252,0.7536593175747601,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,31.024874564414286,23.358161397828415,WR,1,1,4.0,18350,WARN,INSUFFICIENT_CAREER_HISTORY|THRESHOLD_OUTSIDE_VALIDATED_30_150_RANGE,
2026_02_NYG_LA,00-0040715,60,0.0388931591083781,0.024515314101401186,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,14.023541475393046,23.358161397828415,RB,9,1,2.6666666666666665,18350,PASS,,
2026_02_NYG_LA,00-0040715,50,0.0685772773797338,0.06175466607065995,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,14.023541475393046,23.358161397828415,RB,9,1,2.6666666666666665,18350,PASS,,
2026_02_NYG_LA,00-0040715,40,0.102890739833415,0.1330489842203365,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,14.023541475393046,23.358161397828415,RB,9,1,2.6666666666666665,18350,PASS,,
2026_02_NYG_LA,00-0040715,25,0.2838235294117647,0.3192062200891403,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,14.023541475393046,23.358161397828415,RB,9,1,2.6666666666666665,18350,WARN,THRESHOLD_OUTSIDE_VALIDATED_30_150_RANGE,
2026_02_NYG_LA,00-0040715,15,0.4221732745961821,0.4833275764477851,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,14.023541475393046,23.358161397828415,RB,9,1,2.6666666666666665,18350,WARN,THRESHOLD_OUTSIDE_VALIDATED_30_150_RANGE,
