market_ticker,game_id,player_id,threshold,model_version,generated_at,fair_yes,fair_no,projection,qc_status,qc_reason
KXNFLRECYDS-26SEP13WASPHI-WASJCROSKEYMERRITT22-40,2026_01_WAS_PHI,00-0040242,40.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.001565796577942828,0.9984342034220571,2.208874351792709,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13WASPHI-WASJCROSKEYMERRITT22-25,2026_01_WAS_PHI,00-0040242,25.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13WASPHI-WASJCROSKEYMERRITT22-15,2026_01_WAS_PHI,00-0040242,15.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13NYJTEN-NYJKSADIQ16-60,2026_01_NYJ_TEN,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13NYJTEN-NYJKSADIQ16-50,2026_01_NYJ_TEN,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13NYJTEN-NYJKSADIQ16-40,2026_01_NYJ_TEN,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13NYJTEN-NYJKSADIQ16-25,2026_01_NYJ_TEN,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13NYJTEN-NYJKSADIQ16-15,2026_01_NYJ_TEN,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-DALKTURPIN9-50,2026_01_DAL_NYG,00-0037801,50.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.11193137665106231,0.8880686233489377,18.16205357404874,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13DALNYG-DALKTURPIN9-40,2026_01_DAL_NYG,00-0037801,40.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.1657485963833153,0.8342514036166847,18.16205357404874,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13DALNYG-DALKTURPIN9-25,2026_01_DAL_NYG,00-0037801,25.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-DALKTURPIN9-15,2026_01_DAL_NYG,00-0037801,15.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-NYGDMOONEY17-80,2026_01_DAL_NYG,00-0036309,80.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13DALNYG-NYGDMOONEY17-70,2026_01_DAL_NYG,00-0036309,70.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13DALNYG-NYGDMOONEY17-60,2026_01_DAL_NYG,00-0036309,60.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13DALNYG-NYGDMOONEY17-50,2026_01_DAL_NYG,00-0036309,50.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13DALNYG-NYGDMOONEY17-40,2026_01_DAL_NYG,00-0036309,40.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13DALNYG-NYGDMOONEY17-25,2026_01_DAL_NYG,00-0036309,25.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-NYGDMOONEY17-20,2026_01_DAL_NYG,00-0036309,20.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13DALNYG-NYGDMOONEY17-15,2026_01_DAL_NYG,00-0036309,15.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-NYGTJOHNSON84-60,2026_01_DAL_NYG,00-0039847,60.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.23678640549479682,0.7632135945052032,41.096528837989325,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13DALNYG-NYGTJOHNSON84-50,2026_01_DAL_NYG,00-0039847,50.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.3340690888763853,0.6659309111236147,41.096528837989325,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13DALNYG-NYGTJOHNSON84-40,2026_01_DAL_NYG,00-0039847,40.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.4436665647010668,0.5563334352989332,41.096528837989325,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13DALNYG-NYGTJOHNSON84-25,2026_01_DAL_NYG,00-0039847,25.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-NYGTJOHNSON84-15,2026_01_DAL_NYG,00-0039847,15.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13CHICAR-CARDWALLER88-60,2026_01_CHI_CAR,00-0031610,60.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13CHICAR-CARDWALLER88-50,2026_01_CHI_CAR,00-0031610,50.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13CHICAR-CARDWALLER88-40,2026_01_CHI_CAR,00-0031610,40.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13CHICAR-CARDWALLER88-25,2026_01_CHI_CAR,00-0031610,25.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13CHICAR-CARDWALLER88-15,2026_01_CHI_CAR,00-0031610,15.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13BALIND-INDKALLEN10-90,2026_01_BAL_IND,00-0030279,90.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13BALIND-INDKALLEN10-80,2026_01_BAL_IND,00-0030279,80.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13BALIND-INDKALLEN10-70,2026_01_BAL_IND,00-0030279,70.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13BALIND-INDKALLEN10-60,2026_01_BAL_IND,00-0030279,60.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13BALIND-INDKALLEN10-50,2026_01_BAL_IND,00-0030279,50.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13BALIND-INDKALLEN10-40,2026_01_BAL_IND,00-0030279,40.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13BALIND-INDKALLEN10-25,2026_01_BAL_IND,00-0030279,25.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13BALIND-INDKALLEN10-15,2026_01_BAL_IND,00-0030279,15.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-DALRFLOURNOY19-80,2026_01_DAL_NYG,00-0039410,80.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.11438906583851506,0.885610934161485,39.4726653367265,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13DALNYG-DALRFLOURNOY19-70,2026_01_DAL_NYG,00-0039410,70.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.16362201592149753,0.8363779840785025,39.4726653367265,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13DALNYG-DALRFLOURNOY19-60,2026_01_DAL_NYG,00-0039410,60.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.22463506698396804,0.7753649330160319,39.4726653367265,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13DALNYG-DALRFLOURNOY19-50,2026_01_DAL_NYG,00-0039410,50.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.3073764808617203,0.6926235191382797,39.4726653367265,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13DALNYG-DALRFLOURNOY19-40,2026_01_DAL_NYG,00-0039410,40.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.413171982075519,0.586828017924481,39.4726653367265,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13DALNYG-DALRFLOURNOY19-25,2026_01_DAL_NYG,00-0039410,25.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-DALRFLOURNOY19-15,2026_01_DAL_NYG,00-0039410,15.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13BUFHOU-HOUJNOEL13-60,2026_01_BUF_HOU,00-0040138,60.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.027498487515189636,0.9725015124848103,13.173814155533707,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13BUFHOU-HOUJNOEL13-50,2026_01_BUF_HOU,00-0040138,50.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.0486063888472852,0.9513936111527148,13.173814155533707,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13BUFHOU-HOUJNOEL13-40,2026_01_BUF_HOU,00-0040138,40.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.09257556605275344,0.9074244339472466,13.173814155533707,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13BUFHOU-HOUJNOEL13-25,2026_01_BUF_HOU,00-0040138,25.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13BUFHOU-HOUJNOEL13-15,2026_01_BUF_HOU,00-0040138,15.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13BALIND-BALZFLOWERS4-150,2026_01_BAL_IND,00-0039064,150.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.09130605848451706,0.9086939415154829,79.3337552887409,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13BALIND-BALZFLOWERS4-140,2026_01_BAL_IND,00-0039064,140.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.12029495331350706,0.879705046686493,79.3337552887409,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13BALIND-BALZFLOWERS4-130,2026_01_BAL_IND,00-0039064,130.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.1509685143952749,0.8490314856047251,79.3337552887409,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13BALIND-BALZFLOWERS4-120,2026_01_BAL_IND,00-0039064,120.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.19286315336382673,0.8071368466361732,79.3337552887409,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13BALIND-BALZFLOWERS4-110,2026_01_BAL_IND,00-0039064,110.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.23790829904915553,0.7620917009508444,79.3337552887409,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13BALIND-BALZFLOWERS4-100,2026_01_BAL_IND,00-0039064,100.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.2916160244396118,0.7083839755603882,79.3337552887409,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13BALIND-BALZFLOWERS4-90,2026_01_BAL_IND,00-0039064,90.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.35693409654549746,0.6430659034545025,79.3337552887409,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13CHICAR-CHIDSWIFT4-60,2026_01_CHI_CAR,00-0036275,60.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.014161745803810497,0.9858382541961895,13.18995780548208,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13BALIND-BALZFLOWERS4-80,2026_01_BAL_IND,00-0039064,80.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.43764330476453034,0.5623566952354697,79.3337552887409,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13CHICAR-CHIDSWIFT4-50,2026_01_CHI_CAR,00-0036275,50.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.03221087764888009,0.9677891223511199,13.18995780548208,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13BALIND-BALZFLOWERS4-70,2026_01_BAL_IND,00-0039064,70.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.5140300669292267,0.4859699330707733,79.3337552887409,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13CHICAR-CHIDSWIFT4-40,2026_01_CHI_CAR,00-0036275,40.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.06761773067040966,0.9323822693295903,13.18995780548208,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13BALIND-BALZFLOWERS4-60,2026_01_BAL_IND,00-0039064,60.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.5915252114211472,0.4084747885788528,79.3337552887409,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13CHICAR-CHIDSWIFT4-25,2026_01_CHI_CAR,00-0036275,25.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13BALIND-BALZFLOWERS4-50,2026_01_BAL_IND,00-0039064,50.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.6765620102364748,0.3234379897635252,79.3337552887409,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13CHICAR-CHIDSWIFT4-15,2026_01_CHI_CAR,00-0036275,15.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13BALIND-BALZFLOWERS4-40,2026_01_BAL_IND,00-0039064,40.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.7609551024394029,0.2390448975605971,79.3337552887409,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13CHICAR-CHIKMONANGAI25-40,2026_01_CHI_CAR,00-0040236,40.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.05251692502145291,0.9474830749785471,11.258956422075814,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13CHICAR-CHIKMONANGAI25-25,2026_01_CHI_CAR,00-0040236,25.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13CHICAR-CHIKMONANGAI25-15,2026_01_CHI_CAR,00-0040236,15.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13WASPHI-WASTMCLAURIN17-120,2026_01_WAS_PHI,00-0035659,120.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.06301542688806563,0.9369845731119344,51.53569233248444,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13WASPHI-WASTMCLAURIN17-110,2026_01_WAS_PHI,00-0035659,110.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.0887586715723098,0.9112413284276902,51.53569233248444,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13WASPHI-WASTMCLAURIN17-100,2026_01_WAS_PHI,00-0035659,100.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.12292766639032787,0.8770723336096722,51.53569233248444,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13WASPHI-WASTMCLAURIN17-90,2026_01_WAS_PHI,00-0035659,90.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.16207281821158764,0.8379271817884124,51.53569233248444,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13WASPHI-WASTMCLAURIN17-80,2026_01_WAS_PHI,00-0035659,80.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.2170313985281708,0.7829686014718292,51.53569233248444,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13WASPHI-WASTMCLAURIN17-70,2026_01_WAS_PHI,00-0035659,70.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.2754111562324969,0.7245888437675031,51.53569233248444,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13WASPHI-WASTMCLAURIN17-60,2026_01_WAS_PHI,00-0035659,60.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.34861975163418985,0.6513802483658102,51.53569233248444,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13WASPHI-WASTMCLAURIN17-50,2026_01_WAS_PHI,00-0035659,50.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.4411659324946621,0.5588340675053378,51.53569233248444,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13WASPHI-WASTMCLAURIN17-40,2026_01_WAS_PHI,00-0035659,40.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.5406223593332163,0.45937764066678366,51.53569233248444,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13WASPHI-WASTMCLAURIN17-25,2026_01_WAS_PHI,00-0035659,25.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13WASPHI-WASRWHITE1-60,2026_01_WAS_PHI,00-0037256,60.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13WASPHI-WASRWHITE1-50,2026_01_WAS_PHI,00-0037256,50.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13WASPHI-WASRWHITE1-40,2026_01_WAS_PHI,00-0037256,40.0,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRECYDS-26SEP13WASPHI-WASRWHITE1-25,2026_01_WAS_PHI,00-0037256,25.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13WASPHI-WASRWHITE1-15,2026_01_WAS_PHI,00-0037256,15.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13WASPHI-PHIMLEMON9-80,2026_01_WAS_PHI,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13WASPHI-PHIMLEMON9-70,2026_01_WAS_PHI,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13WASPHI-PHIMLEMON9-60,2026_01_WAS_PHI,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13WASPHI-PHIMLEMON9-50,2026_01_WAS_PHI,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-NYGMFIELDS88-80,2026_01_DAL_NYG,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13WASPHI-PHIMLEMON9-40,2026_01_WAS_PHI,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-NYGMFIELDS88-70,2026_01_DAL_NYG,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13WASPHI-PHIMLEMON9-25,2026_01_WAS_PHI,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-NYGMFIELDS88-60,2026_01_DAL_NYG,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13WASPHI-PHIMLEMON9-15,2026_01_WAS_PHI,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-NYGMFIELDS88-50,2026_01_DAL_NYG,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-NYGMFIELDS88-40,2026_01_DAL_NYG,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-NYGMFIELDS88-25,2026_01_DAL_NYG,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13DALNYG-NYGMFIELDS88-15,2026_01_DAL_NYG,,,,,,,,UNAVAILABLE,MARKET_MAPPING_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13MIALV-LVAJEANTY2-60,2026_01_MIA_LV,00-0040122,60.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.0395982359996489,0.960401764000351,22.515870936250717,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13MIALV-LVAJEANTY2-50,2026_01_MIA_LV,00-0040122,50.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.08144699718404266,0.9185530028159573,22.515870936250717,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13MIALV-LVAJEANTY2-40,2026_01_MIA_LV,00-0040122,40.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.15453341379864358,0.8454665862013564,22.515870936250717,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13MIALV-LVAJEANTY2-25,2026_01_MIA_LV,00-0040122,25.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13MIALV-LVAJEANTY2-15,2026_01_MIA_LV,00-0040122,15.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
KXNFLRECYDS-26SEP13GBMIN-GBTKRAFT85-110,2026_01_GB_MIN,00-0038996,110.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.03691437603212845,0.9630856239678716,41.09387497405084,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13GBMIN-GBTKRAFT85-100,2026_01_GB_MIN,00-0038996,100.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.052958779542922295,0.9470412204570777,41.09387497405084,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13GBMIN-GBTKRAFT85-90,2026_01_GB_MIN,00-0038996,90.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.07855553132495685,0.9214444686750431,41.09387497405084,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13GBMIN-GBTKRAFT85-80,2026_01_GB_MIN,00-0038996,80.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.11804952042242119,0.8819504795775788,41.09387497405084,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13GBMIN-GBTKRAFT85-70,2026_01_GB_MIN,00-0038996,70.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.1746601249076883,0.8253398750923117,41.09387497405084,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13GBMIN-GBTKRAFT85-60,2026_01_GB_MIN,00-0038996,60.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.2467399751124112,0.7532600248875888,41.09387497405084,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13GBMIN-GBTKRAFT85-50,2026_01_GB_MIN,00-0038996,50.0,NFL-REC-v0.10-recovered,2026-09-11T18:39:03.384067+00:00,0.3338750016964121,0.666124998303588,41.09387497405084,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRECYDS-26SEP13GBMIN-GBTKRAFT85-45,2026_01_GB_MIN,00-0038996,45.0,,,,,,UNAVAILABLE,PROJECTION_MISSING_OR_AMBIGUOUS
